,bin_location,committed,incoming,location_id,reorder_point,stock_on_hand_x,sku,composite,country_of_origin,created_at,default_ledger_account_id,description,hs_code,id,image_ids,is_online,keep_selling,last_cost_price,manage_stock,max_online,moq,moving_average_cost,name,online_ordering,opt1,opt2,opt3,packsize,position,product_id,product_name,product_status,product_type,purchasable,retail_price,sellable,status,stock_batchable,supplier_code,taxable,upc,updated_at,weight,weight_unit,weight_value,wholesale_price,18772,18773,18774,19506,19651,buy,retail,wholesale
72,,8,0,BC,,9,BFCM6,True,,2017-11-22T17:05:48.367Z,,,,35199523,[14626875],False,False,,True,,0,,Dry Relief Special,False,,,,False,2,21060869,Dry Relief,disabled,Kit,False,98.0,True,active,False,,False,,2018-05-16T07:20:32.771Z,g,g,,,,,,,,,98.0,
73,,0,0,FP,,2,BFCM6,True,,2017-11-22T17:05:48.367Z,,,,35199523,[14626875],False,False,,True,,0,,Dry Relief Special,False,,,,False,2,21060869,Dry Relief,disabled,Kit,False,98.0,True,active,False,,False,,2018-05-16T07:20:32.771Z,g,g,,,,,,,,,98.0,
74,,6,0,BC,,11,BFCM5,True,,2017-11-22T17:02:39.222Z,,,,35199498,[14626907],False,False,,True,,0,,Oily Relief Special,False,,,,False,2,21060857,Oily Relief,disabled,Kit,False,78.0,True,active,False,,False,,2018-05-16T06:30:42.906Z,g,g,,,,,,,,,78.0,
75,,0,0,FP,,2,BFCM5,True,,2017-11-22T17:02:39.222Z,,,,35199498,[14626907],False,False,,True,,0,,Oily Relief Special,False,,,,False,2,21060857,Oily Relief,disabled,Kit,False,78.0,True,active,False,,False,,2018-05-16T06:30:42.906Z,g,g,,,,,,,,,78.0,
76,,0,0,WH,,110.8,BFCM3,True,US,2017-11-22T16:58:18.204Z,,,,35199473,[14626915],False,False,,True,,0,,Dynamic Duo Special,False,,,,False,2,21060833,Dynamic Duo,disabled,Kit,False,88.0,True,active,False,,False,,2018-05-15T08:17:02.673Z,g,g,,,,,,,,,88.0,
77,,13,0,BC,,50,BFCM3,True,US,2017-11-22T16:58:18.204Z,,,,35199473,[14626915],False,False,,True,,0,,Dynamic Duo Special,False,,,,False,2,21060833,Dynamic Duo,disabled,Kit,False,88.0,True,active,False,,False,,2018-05-15T08:17:02.673Z,g,g,,,,,,,,,88.0,
78,,0,0,FP,,-10,BFCM3,True,US,2017-11-22T16:58:18.204Z,,,,35199473,[14626915],False,False,,True,,0,,Dynamic Duo Special,False,,,,False,2,21060833,Dynamic Duo,disabled,Kit,False,88.0,True,active,False,,False,,2018-05-15T08:17:02.673Z,g,g,,,,,,,,,88.0,
79,,0,0,WH,,-21,BFCM2,True,,2017-11-22T16:54:04.373Z,,,,35199419,[14626901],False,False,,True,,0,,The Basics Special,False,,,,False,1,21060817,The Basics,disabled,Kit,False,58.0,True,active,False,,False,,2018-05-16T06:29:47.422Z,g,g,0.0,,,,,,,,58.0,
80,,9,0,BC,,20,BFCM2,True,,2017-11-22T16:54:04.373Z,,,,35199419,[14626901],False,False,,True,,0,,The Basics Special,False,,,,False,1,21060817,The Basics,disabled,Kit,False,58.0,True,active,False,,False,,2018-05-16T06:29:47.422Z,g,g,0.0,,,,,,,,58.0,
81,,0,0,FP,,0,BFCM2,True,,2017-11-22T16:54:04.373Z,,,,35199419,[14626901],False,False,,True,,0,,The Basics Special,False,,,,False,1,21060817,The Basics,disabled,Kit,False,58.0,True,active,False,,False,,2018-05-16T06:29:47.422Z,g,g,0.0,,,,,,,,58.0,
82,,12,0,WH,,-6,BFCM1,True,,2017-11-22T16:50:41.021Z,,,,35199392,[14626924],False,False,,True,,0,,Body Renewal Special,False,Kit,,,False,1,21060803,Body Renewal,active,Kit,False,78.0,True,active,False,,False,,2018-05-16T06:29:33.216Z,g,g,0.0,,,,,,,,78.0,
83,,2,0,BC,,7,BFCM1,True,,2017-11-22T16:50:41.021Z,,,,35199392,[14626924],False,False,,True,,0,,Body Renewal Special,False,Kit,,,False,1,21060803,Body Renewal,active,Kit,False,78.0,True,active,False,,False,,2018-05-16T06:29:33.216Z,g,g,0.0,,,,,,,,78.0,
84,,0,0,WH,,0,3149,False,US,2017-11-09T16:58:14.648Z,,,,34855425,[14399315],False,False,0.39,True,,0,0.39,Perfect Cleansing Oil,True,Sachet,,,False,2,20534053,Perfect Cleansing Oil,active,Cleanser,True,1.5,True,active,False,,False,,2018-04-25T04:28:52.035Z,g,g,0.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,1.5,0.75
85,,0,0,BC,,75,3149,False,US,2017-11-09T16:58:14.648Z,,,,34855425,[14399315],False,False,0.39,True,,0,0.39,Perfect Cleansing Oil,True,Sachet,,,False,2,20534053,Perfect Cleansing Oil,active,Cleanser,True,1.5,True,active,False,,False,,2018-04-25T04:28:52.035Z,g,g,0.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,1.5,0.75
86,,0,0,FP,,20,3149,False,US,2017-11-09T16:58:14.648Z,,,,34855425,[14399315],False,False,0.39,True,,0,0.39,Perfect Cleansing Oil,True,Sachet,,,False,2,20534053,Perfect Cleansing Oil,active,Cleanser,True,1.5,True,active,False,,False,,2018-04-25T04:28:52.035Z,g,g,0.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,1.5,0.75
87,,0,0,WH,,23,2650,False,US,2017-11-09T16:50:30.948Z,,,,34855376,[14653559],False,False,19.98,True,,0,20.4708,Pore Clarifying Charcoal Gel Mask,True,88ml,,,False,1,20931603,Pore Clarifying Charcoal Gel Mask,active,Mask,True,46.0,True,active,False,,False,,2018-05-12T11:28:03.025Z,g,g,0.0,27.6,27.6000,25.3000,23.0000,25.3000,27.6000,19.98,46.0,27.6
88,,0,0,BC,,-2,2650,False,US,2017-11-09T16:50:30.948Z,,,,34855376,[14653559],False,False,19.98,True,,0,20.4708,Pore Clarifying Charcoal Gel Mask,True,88ml,,,False,1,20931603,Pore Clarifying Charcoal Gel Mask,active,Mask,True,46.0,True,active,False,,False,,2018-05-12T11:28:03.025Z,g,g,0.0,27.6,27.6000,25.3000,23.0000,25.3000,27.6000,19.98,46.0,27.6
89,,0,0,FP,,4,2650,False,US,2017-11-09T16:50:30.948Z,,,,34855376,[14653559],False,False,19.98,True,,0,20.4708,Pore Clarifying Charcoal Gel Mask,True,88ml,,,False,1,20931603,Pore Clarifying Charcoal Gel Mask,active,Mask,True,46.0,True,active,False,,False,,2018-05-12T11:28:03.025Z,g,g,0.0,27.6,27.6000,25.3000,23.0000,25.3000,27.6000,19.98,46.0,27.6
90,,0,0,HQ,,0,2650,False,US,2017-11-09T16:50:30.948Z,,,,34855376,[14653559],False,False,19.98,True,,0,20.4708,Pore Clarifying Charcoal Gel Mask,True,88ml,,,False,1,20931603,Pore Clarifying Charcoal Gel Mask,active,Mask,True,46.0,True,active,False,,False,,2018-05-12T11:28:03.025Z,g,g,0.0,27.6,27.6000,25.3000,23.0000,25.3000,27.6000,19.98,46.0,27.6
91,,0,0,WH,,313,7798,False,US,2017-11-09T16:47:18.864Z,,,,34855363,[15593373],False,False,0.39,True,,0,0.39,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),True,Sachet,,,False,2,20534056,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),active,Exfoliator,True,1.5,True,active,False,,False,655439000000,2018-05-16T06:18:39.710Z,g,g,0.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,1.5,0.75
92,,0,0,BC,,57,7798,False,US,2017-11-09T16:47:18.864Z,,,,34855363,[15593373],False,False,0.39,True,,0,0.39,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),True,Sachet,,,False,2,20534056,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),active,Exfoliator,True,1.5,True,active,False,,False,655439000000,2018-05-16T06:18:39.710Z,g,g,0.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,1.5,0.75
93,,0,0,FP,,22,7798,False,US,2017-11-09T16:47:18.864Z,,,,34855363,[15593373],False,False,0.39,True,,0,0.39,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),True,Sachet,,,False,2,20534056,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),active,Exfoliator,True,1.5,True,active,False,,False,655439000000,2018-05-16T06:18:39.710Z,g,g,0.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.39,1.5,0.75
94,,0,0,WH,,0,,False,,2017-11-03T06:54:00.350Z,,,,34579883,[],False,False,0.0,False,,0,0,Default Title,False,Default Title,,,False,1,20735542,Clinical Scar Reducing Serum,active,,True,36.0,True,active,False,,True,,2018-02-26T09:49:51.507Z,0.0kg,kg,0.0,,,,,,,,36.0,
95,,0,0,WH,,0,,False,,2017-09-05T08:41:25.039Z,,,,32771201,[],False,False,10.0,True,,0,10,Testing,False,,,,False,1,19829639,Testing,active,,True,,True,active,False,,True,,2018-03-04T09:07:43.139Z,g,g,0.0,,,,,,,,,
96,,0,0,HQ,,97,,False,,2017-11-03T06:54:00.350Z,,,,34579883,[],False,False,0.0,False,,0,0,Default Title,False,Default Title,,,False,1,20735542,Clinical Scar Reducing Serum,active,,True,36.0,True,active,False,,True,,2018-02-26T09:49:51.507Z,0.0kg,kg,0.0,,,,,,,,36.0,
97,,0,0,HQ,,97,,False,,2017-09-05T08:41:25.039Z,,,,32771201,[],False,False,10.0,True,,0,10,Testing,False,,,,False,1,19829639,Testing,active,,True,,True,active,False,,True,,2018-03-04T09:07:43.139Z,g,g,0.0,,,,,,,,,
98,,0,0,WH,,-2,,False,,2017-11-03T06:54:00.350Z,,,,34579883,[],False,False,0.0,False,,0,0,Default Title,False,Default Title,,,False,1,20735542,Clinical Scar Reducing Serum,active,,True,36.0,True,active,False,,True,,2018-02-26T09:49:51.507Z,0.0kg,kg,0.0,,,,,,,,36.0,
99,,0,0,WH,,-2,,False,,2017-09-05T08:41:25.039Z,,,,32771201,[],False,False,10.0,True,,0,10,Testing,False,,,,False,1,19829639,Testing,active,,True,,True,active,False,,True,,2018-03-04T09:07:43.139Z,g,g,0.0,,,,,,,,,
100,,0,0,WH,,0,7791,False,US,2017-10-15T13:27:53.495Z,,,,34182112,[13648418],False,False,22.19,True,,0,22.19,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),True,30 ml,,,False,1,20534056,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),active,Exfoliator,True,55.0,True,active,False,,True,655439000000,2018-05-16T07:06:42.418Z,g,,0.0,33.0,33.0000,30.2500,27.5000,30.2500,30.2500,22.19,55.0,33.0
101,,2,0,BC,,12,7791,False,US,2017-10-15T13:27:53.495Z,,,,34182112,[13648418],False,False,22.19,True,,0,22.19,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),True,30 ml,,,False,1,20534056,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),active,Exfoliator,True,55.0,True,active,False,,True,655439000000,2018-05-16T07:06:42.418Z,g,,0.0,33.0,33.0000,30.2500,27.5000,30.2500,30.2500,22.19,55.0,33.0
102,,0,0,FP,,0,7791,False,US,2017-10-15T13:27:53.495Z,,,,34182112,[13648418],False,False,22.19,True,,0,22.19,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),True,30 ml,,,False,1,20534056,Resist Advanced Pore-Refining Treatment 4% BHA (Salicylic Acid),active,Exfoliator,True,55.0,True,active,False,,True,655439000000,2018-05-16T07:06:42.418Z,g,,0.0,33.0,33.0000,30.2500,27.5000,30.2500,30.2500,22.19,55.0,33.0
103,,0,0,WH,,0,3140,False,US,2017-10-15T13:25:07.763Z,,,,34182110,"[13648456, 17776356]",False,False,16.65,True,,0,16.65,Perfect Cleansing Oil,True,118 ml,,,False,1,20534053,Perfect Cleansing Oil,active,Cleanser,True,48.0,True,active,False,,False,655439000000,2018-05-10T09:05:13.012Z,205.0g,g,205.0,28.8,28.8000,26.4000,24.0000,26.4000,26.4000,16.65,48.0,28.8
104,,2,0,BC,,9,3140,False,US,2017-10-15T13:25:07.763Z,,,,34182110,"[13648456, 17776356]",False,False,16.65,True,,0,16.65,Perfect Cleansing Oil,True,118 ml,,,False,1,20534053,Perfect Cleansing Oil,active,Cleanser,True,48.0,True,active,False,,False,655439000000,2018-05-10T09:05:13.012Z,205.0g,g,205.0,28.8,28.8000,26.4000,24.0000,26.4000,26.4000,16.65,48.0,28.8
105,,0,0,FP,,-2,3140,False,US,2017-10-15T13:25:07.763Z,,,,34182110,"[13648456, 17776356]",False,False,16.65,True,,0,16.65,Perfect Cleansing Oil,True,118 ml,,,False,1,20534053,Perfect Cleansing Oil,active,Cleanser,True,48.0,True,active,False,,False,655439000000,2018-05-10T09:05:13.012Z,205.0g,g,205.0,28.8,28.8000,26.4000,24.0000,26.4000,26.4000,16.65,48.0,28.8
106,,0,0,HQ,,0,3140,False,US,2017-10-15T13:25:07.763Z,,,,34182110,"[13648456, 17776356]",False,False,16.65,True,,0,16.65,Perfect Cleansing Oil,True,118 ml,,,False,1,20534053,Perfect Cleansing Oil,active,Cleanser,True,48.0,True,active,False,,False,655439000000,2018-05-10T09:05:13.012Z,205.0g,g,205.0,28.8,28.8000,26.4000,24.0000,26.4000,26.4000,16.65,48.0,28.8
107,,0,0,BC,,100,93392,False,,2017-10-08T09:40:45.825Z,,,,33926889,[],False,False,2.0,True,,0,2,200 ml,False,200 ml,,,False,2,20374240,API Test Product for Schema,active,,True,30.0,True,active,False,,True,,2018-02-26T09:49:51.417Z,g,g,0.0,,,,,,,,30.0,
108,,0,0,BC,,100,93391,False,,2017-10-08T09:40:45.789Z,,,,33926888,[],False,False,1.0,True,,0,1,100 ml,False,100 ml,,,False,1,20374240,API Test Product for Schema,active,,True,15.0,True,active,False,,True,,2018-02-26T09:49:51.406Z,g,g,0.0,,,,,,,,15.0,
109,,0,0,WH,,24,2155,False,,2017-08-14T09:58:47.630Z,,,,32221126,[],False,False,6.66,True,,0,6.66,Refillable Travel Spray,False,,,,False,1,19576393,Refillable Travel Spray,active,Accessory ,True,12.0,True,active,False,,False,655439000000,2018-02-26T09:49:51.371Z,g,g,0.0,8.5,8.0000,8.0000,8.0000,,8.0000,6.66,12.0,8.5
110,,0,0,WH,,56,2150,False,,2017-08-14T09:35:00.022Z,,,,32200876,"[12563843, 14144127]",False,False,16.65,True,,0,16.65,Refreshing Moisture Mist,True,88ml,,,False,1,19571000,Refreshing Moisture Mist,active,Moisturizer,True,24.0,True,active,False,,False,655439000000,2018-05-16T06:30:44.077Z,g,g,0.0,22.8,22.8000,20.9000,19.0000,19.0000,20.9000,16.65,24.0,22.8
111,,0,0,BC,,8,2150,False,,2017-08-14T09:35:00.022Z,,,,32200876,"[12563843, 14144127]",False,False,16.65,True,,0,16.65,Refreshing Moisture Mist,True,88ml,,,False,1,19571000,Refreshing Moisture Mist,active,Moisturizer,True,24.0,True,active,False,,False,655439000000,2018-05-16T06:30:44.077Z,g,g,0.0,22.8,22.8000,20.9000,19.0000,19.0000,20.9000,16.65,24.0,22.8
112,,0,0,FP,,1,2150,False,,2017-08-14T09:35:00.022Z,,,,32200876,"[12563843, 14144127]",False,False,16.65,True,,0,16.65,Refreshing Moisture Mist,True,88ml,,,False,1,19571000,Refreshing Moisture Mist,active,Moisturizer,True,24.0,True,active,False,,False,655439000000,2018-05-16T06:30:44.077Z,g,g,0.0,22.8,22.8000,20.9000,19.0000,19.0000,20.9000,16.65,24.0,22.8
113,,0,0,HQ,,0,2150,False,,2017-08-14T09:35:00.022Z,,,,32200876,"[12563843, 14144127]",False,False,16.65,True,,0,16.65,Refreshing Moisture Mist,True,88ml,,,False,1,19571000,Refreshing Moisture Mist,active,Moisturizer,True,24.0,True,active,False,,False,655439000000,2018-05-16T06:30:44.077Z,g,g,0.0,22.8,22.8000,20.9000,19.0000,19.0000,20.9000,16.65,24.0,22.8
114,G2,1,0,WH,,137,2140,False,,2017-08-14T09:33:07.027Z,,,,32200872,"[12563423, 12563442, 14144134, 14144135, 17763435]",False,False,21.98,True,,0,21.98,Resist Anti-Aging Eye Gel,True,15ml,,,False,1,19570999,Resist Anti-Aging Eye Gel,active,Treatment,True,48.0,True,active,False,,False,655439000000,2018-05-15T03:56:26.017Z,g,g,0.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,21.98,48.0,28.8
115,,3,0,BC,,11,2140,False,,2017-08-14T09:33:07.027Z,,,,32200872,"[12563423, 12563442, 14144134, 14144135, 17763435]",False,False,21.98,True,,0,21.98,Resist Anti-Aging Eye Gel,True,15ml,,,False,1,19570999,Resist Anti-Aging Eye Gel,active,Treatment,True,48.0,True,active,False,,False,655439000000,2018-05-15T03:56:26.017Z,g,g,0.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,21.98,48.0,28.8
116,,0,0,FP,,6,2140,False,,2017-08-14T09:33:07.027Z,,,,32200872,"[12563423, 12563442, 14144134, 14144135, 17763435]",False,False,21.98,True,,0,21.98,Resist Anti-Aging Eye Gel,True,15ml,,,False,1,19570999,Resist Anti-Aging Eye Gel,active,Treatment,True,48.0,True,active,False,,False,655439000000,2018-05-15T03:56:26.017Z,g,g,0.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,21.98,48.0,28.8
117,,2,0,WH,,1,4810,True,,2017-07-18T10:03:06.139Z,,,,31464215,"[11960949, 14144131, 14144132]",False,False,,True,,0,,Resist Super Kit for Wrinkles + Sun Damage,False,,,,False,1,14756128,Resist Advanced Kit for Wrinkles + Sun Damage,active,Kit,False,288.0,True,active,False,,True,,2018-05-16T07:20:33.112Z,0.0kg,kg,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,,288.0,0.0
118,,6,0,BC,,7,4810,True,,2017-07-18T10:03:06.139Z,,,,31464215,"[11960949, 14144131, 14144132]",False,False,,True,,0,,Resist Super Kit for Wrinkles + Sun Damage,False,,,,False,1,14756128,Resist Advanced Kit for Wrinkles + Sun Damage,active,Kit,False,288.0,True,active,False,,True,,2018-05-16T07:20:33.112Z,0.0kg,kg,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,,288.0,0.0
119,,0,0,FP,,2,4810,True,,2017-07-18T10:03:06.139Z,,,,31464215,"[11960949, 14144131, 14144132]",False,False,,True,,0,,Resist Super Kit for Wrinkles + Sun Damage,False,,,,False,1,14756128,Resist Advanced Kit for Wrinkles + Sun Damage,active,Kit,False,288.0,True,active,False,,True,,2018-05-16T07:20:33.112Z,0.0kg,kg,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,,288.0,0.0
120,,0,0,WH,,51,7977,False,,2017-07-14T16:12:00.087Z,,,,31396013,"[11917122, 14144164]",False,False,5.83,True,,0,5.83,15ml,True,15ml,,,False,2,19131331,Resist Skin Restoring Moisturizer SPF 50,active,Sunscreen,True,15.0,True,active,False,,False,655439000000,2018-05-14T10:05:59.714Z,28.0g,g,28.0,7.5,7.5000,7.5000,7.5000,7.5000,7.5000,5.83,15.0,7.5
121,,0,0,BC,,31,7977,False,,2017-07-14T16:12:00.087Z,,,,31396013,"[11917122, 14144164]",False,False,5.83,True,,0,5.83,15ml,True,15ml,,,False,2,19131331,Resist Skin Restoring Moisturizer SPF 50,active,Sunscreen,True,15.0,True,active,False,,False,655439000000,2018-05-14T10:05:59.714Z,28.0g,g,28.0,7.5,7.5000,7.5000,7.5000,7.5000,7.5000,5.83,15.0,7.5
122,,0,0,FP,,2,7977,False,,2017-07-14T16:12:00.087Z,,,,31396013,"[11917122, 14144164]",False,False,5.83,True,,0,5.83,15ml,True,15ml,,,False,2,19131331,Resist Skin Restoring Moisturizer SPF 50,active,Sunscreen,True,15.0,True,active,False,,False,655439000000,2018-05-14T10:05:59.714Z,28.0g,g,28.0,7.5,7.5000,7.5000,7.5000,7.5000,7.5000,5.83,15.0,7.5
123,,0,0,HQ,,1,7970,False,,2017-07-14T16:07:24.212Z,,,,31395709,"[11917052, 14144163, 17784515]",False,False,21.98,True,,0,21.98,60 ml,True,60ml,,,False,1,19131331,Resist Skin Restoring Moisturizer SPF 50,active,Sunscreen,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:32:20.763Z,g,g,0.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,21.98,48.0,28.8
124,H7,3,0,WH,,112,7970,False,,2017-07-14T16:07:24.212Z,,,,31395709,"[11917052, 14144163, 17784515]",False,False,21.98,True,,0,21.98,60 ml,True,60ml,,,False,1,19131331,Resist Skin Restoring Moisturizer SPF 50,active,Sunscreen,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:32:20.763Z,g,g,0.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,21.98,48.0,28.8
125,,0,0,BC,,7,7970,False,,2017-07-14T16:07:24.212Z,,,,31395709,"[11917052, 14144163, 17784515]",False,False,21.98,True,,0,21.98,60 ml,True,60ml,,,False,1,19131331,Resist Skin Restoring Moisturizer SPF 50,active,Sunscreen,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:32:20.763Z,g,g,0.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,21.98,48.0,28.8
126,,0,0,FP,,2,7970,False,,2017-07-14T16:07:24.212Z,,,,31395709,"[11917052, 14144163, 17784515]",False,False,21.98,True,,0,21.98,60 ml,True,60ml,,,False,1,19131331,Resist Skin Restoring Moisturizer SPF 50,active,Sunscreen,True,48.0,True,active,False,,False,655439000000,2018-05-16T06:32:20.763Z,g,g,0.0,28.8,28.8000,26.4000,24.0000,24.0000,26.4000,21.98,48.0,28.8
127,,0,0,WH,,0,GC44,False,,2017-06-14T16:19:25.575Z,,,,30324138,[],False,True,0.0,False,,0,0,Gift Card S$44,False,Anniversary Gift Card S$44,,,False,5,14756242,Gift Card,active,Gift Card,True,44.0,True,active,False,,False,,2017-08-14T07:46:32.173Z,0.0kg,kg,0.0,,,,,,0.0000,,44.0,
128,,0,0,BC,,23,2757,True,,2017-06-14T16:08:40.454Z,,,,30324055,"[11259897, 14111752]",False,False,,True,,0,,Sachet Bundle,False,Sachet Bundle,,,False,3,14756186,Skin Balancing Oil-Absorbing Mask,active,Mask,False,5.0,True,active,False,,False,,2018-03-19T14:27:03.606Z,0.0kg,kg,0.0,,,,,,0.0000,,5.0,
129,,0,0,FP,,0,2757,True,,2017-06-14T16:08:40.454Z,,,,30324055,"[11259897, 14111752]",False,False,,True,,0,,Sachet Bundle,False,Sachet Bundle,,,False,3,14756186,Skin Balancing Oil-Absorbing Mask,active,Mask,False,5.0,True,active,False,,False,,2018-03-19T14:27:03.606Z,0.0kg,kg,0.0,,,,,,0.0000,,5.0,
130,,0,0,WH,,0,2757,True,,2017-06-14T16:08:40.454Z,,,,30324055,"[11259897, 14111752]",False,False,,True,,0,,Sachet Bundle,False,Sachet Bundle,,,False,3,14756186,Skin Balancing Oil-Absorbing Mask,active,Mask,False,5.0,True,active,False,,False,,2018-03-19T14:27:03.606Z,0.0kg,kg,0.0,,,,,,0.0000,,5.0,
131,,0,0,WH,,13,2807,True,,2017-06-14T15:57:27.167Z,,,,30323904,"[11259854, 11259877, 14111734]",False,False,,True,,0,,Sachet Bundle,False,Sachet Bundle,,,False,3,14756233,Skin Recovery Hydrating Treatment Mask,active,Mask,False,5.0,True,active,False,,True,,2018-05-08T06:57:39.359Z,0.0kg,kg,0.0,,,,,,0.0000,,5.0,
132,,0,0,BC,,2.4,2807,True,,2017-06-14T15:57:27.167Z,,,,30323904,"[11259854, 11259877, 14111734]",False,False,,True,,0,,Sachet Bundle,False,Sachet Bundle,,,False,3,14756233,Skin Recovery Hydrating Treatment Mask,active,Mask,False,5.0,True,active,False,,True,,2018-05-08T06:57:39.359Z,0.0kg,kg,0.0,,,,,,0.0000,,5.0,
133,,0,0,FP,,-0.4,2807,True,,2017-06-14T15:57:27.167Z,,,,30323904,"[11259854, 11259877, 14111734]",False,False,,True,,0,,Sachet Bundle,False,Sachet Bundle,,,False,3,14756233,Skin Recovery Hydrating Treatment Mask,active,Mask,False,5.0,True,active,False,,True,,2018-05-08T06:57:39.359Z,0.0kg,kg,0.0,,,,,,0.0000,,5.0,
134,DA4,12,0,WH,,310,6006,False,,2017-05-29T11:03:49.036Z,,,,29938923,[14111775],False,False,3.09,True,,0,3.09,30 ml,True,30 ml,,,False,2,14756173,Clear Acne Face Wash with Salicylic Acid,active,Cleanser,True,8.0,True,active,False,,True,655439000000,2018-05-16T06:30:44.781Z,0.0kg,kg,0.0,4.0,4.0000,4.0000,4.0000,4.0000,4.0000,3.09,8.0,4.0
135,,5,0,BC,,22,6006,False,,2017-05-29T11:03:49.036Z,,,,29938923,[14111775],False,False,3.09,True,,0,3.09,30 ml,True,30 ml,,,False,2,14756173,Clear Acne Face Wash with Salicylic Acid,active,Cleanser,True,8.0,True,active,False,,True,655439000000,2018-05-16T06:30:44.781Z,0.0kg,kg,0.0,4.0,4.0000,4.0000,4.0000,4.0000,4.0000,3.09,8.0,4.0
136,,0,0,FP,,35,6006,False,,2017-05-29T11:03:49.036Z,,,,29938923,[14111775],False,False,3.09,True,,0,3.09,30 ml,True,30 ml,,,False,2,14756173,Clear Acne Face Wash with Salicylic Acid,active,Cleanser,True,8.0,True,active,False,,True,655439000000,2018-05-16T06:30:44.781Z,0.0kg,kg,0.0,4.0,4.0000,4.0000,4.0000,4.0000,4.0000,3.09,8.0,4.0
137,,0,0,HQ,,0,6006,False,,2017-05-29T11:03:49.036Z,,,,29938923,[14111775],False,False,3.09,True,,0,3.09,30 ml,True,30 ml,,,False,2,14756173,Clear Acne Face Wash with Salicylic Acid,active,Cleanser,True,8.0,True,active,False,,True,655439000000,2018-05-16T06:30:44.781Z,0.0kg,kg,0.0,4.0,4.0000,4.0000,4.0000,4.0000,4.0000,3.09,8.0,4.0
138,DH2,0,0,WH,,28,2069,False,,2017-05-16T08:21:06.613Z,,,,29631377,"[11256465, 12627913, 14113182]",False,False,0.42,True,,0,0.42,Skin Perfecting 8% AHA (Glycolic Acid) Lotion,True,Sachet,,,False,2,18375028,Skin Perfecting 8% AHA (Glycolic Acid) Lotion,active,Exfoliator,True,1.5,True,active,False,,False,,2018-04-18T04:15:50.250Z,0.0g,g,0.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.42,1.5,0.75
139,,0,0,BC,,23,2069,False,,2017-05-16T08:21:06.613Z,,,,29631377,"[11256465, 12627913, 14113182]",False,False,0.42,True,,0,0.42,Skin Perfecting 8% AHA (Glycolic Acid) Lotion,True,Sachet,,,False,2,18375028,Skin Perfecting 8% AHA (Glycolic Acid) Lotion,active,Exfoliator,True,1.5,True,active,False,,False,,2018-04-18T04:15:50.250Z,0.0g,g,0.0,0.75,0.7500,0.7500,0.7500,0.7500,0.7500,0.42,1.5,0.75
